conteudo,source
"## Curadoria Enap
A Enap procura disseminar conteúdo relevante sobre os temas trabalhados nos cursos e eventos da Enap para servidores públicos, alunos, professores e colaboradores da escola,buscando fazer uma ponte entre materiais acadêmicos e os gestores das políticas públicas.",CARTA_DE_SERVICOS
"## CURADORIAENAP
![](https://web-api.textin.com/ocr_image/external/1a62ed900dbc4fd3.jpg)

São serviços da curadoria:",CARTA_DE_SERVICOS
"## Exposições Virtuais
Servidores públicos podem procurar a Enap e sugerir a elaboração de exposições virtuais que contemplem materiais bibliográficos,boas práticas, plataformas e iniciativas sobre determinado tema.",CARTA_DE_SERVICOS
"## Newsletters
A Enap estrutura e divulga conteúdos de interesse para gestores públicos por meio de boletins da Escola, enviados por e-mail,por meio do portal da Biblioteca e pelas redes sociais.Esses conteúdos incluem artigos selecionados e sumários deperiódicos nacionais e internacionais,bibliografias especializadas em temas relacionados à gestão pública e novas aquisições da Biblioteca.",CARTA_DE_SERVICOS
"## Pesquisas bibliográficas e curadoria de objetos de aprendizagem
Servidores públicos e pesquisadores podem solicitar apoio para realização de pesquisas bibliográficas ou localização de materiais bibliográficos e de objetos de aprendizagem.",CARTA_DE_SERVICOS
"## Oficinas de pesquisa em bases de dados e gestão de referências
São oferecidas prioritariamente para os alunos de mestrado e especialização da Enap, sendo abertas para demais servidores caso existam vagas remanescentes. As oficinas tratam de temas como principais fontes de informação, metodologia de pesquisa,estratégias de busca, e como gerenciar referências e colocá-las no padrão ABNT de forma automática em seus trabalhos.

Para demandar algum desses serviços ou tirar dúvidas entre em contato com:


![](https://web-api.textin.com/ocr_image/external/f341eacdac62dca4.jpg)

curadoria@enap.gov.br",CARTA_DE_SERVICOS
"## Casoteca de Gestão Pública
Acervo virtual de casos de ensino e aprendizagem com foco na administração pública. Os casos são de acesso gratuito e pretendem estimular o uso de técnicas inovadoras para o ensino,cobrindo temas como ética, políticas públicas, diversidade,gestão de programas e projetos, inovação e outras temáticas relacionadas à administração pública.

<!-- Enap Casoteca de Gestão Publica  -->
![](https://web-api.textin.com/ocr_image/external/64dd3720bcea81f8.jpg)


![](https://web-api.textin.com/ocr_image/external/6813b754040d0664.jpg)

O acesso às notas pedagógicas é exclusivo para professores cadastrados.

Auto-depósito: Envie seu caso para avaliação e colabore com a construção de novos materiais para o ensino aplicado de administração pública.


![](https://web-api.textin.com/ocr_image/external/af0d4c6fa3018fa8.jpg)

http://casoteca.enap.gov.br/


![](https://web-api.textin.com/ocr_image/external/0c47c6d704e860cd.jpg)

casoteca@enap.gov.br

A Enap oferece tanto em seu Campus Jardim, como no Campus Asa Sul, ambiente tranquilo para estudo, teletrabalho,reuniões de equipes e laboratório de soluções tecnológicas. O espaço possuiwi-fi e acesso às bases de dados de acesso restrito. Também estão disponíveis no local os serviços de consulta e empréstimo domiciliar dos livros.

Os espaços também são disponibilizados para realização de eventos como lançamentos de livros, exposições, palestras, oficinas entre outros.


![](https://web-api.textin.com/ocr_image/external/3ac22b825919fc09.jpg)",CARTA_DE_SERVICOS
"## Campus Asa Sul
Endereço: SAIS AE 2A Térreo-Enap Campus Asa Sul

Brasilia-DF

Funcionamento:segunda a sexta-feira, das 9h às 21h.

Telefone:(61) 2020-3139

E-mail:biblioteca@enap.gov.br


![](https://web-api.textin.com/ocr_image/external/e0590cc37d97854d.jpg)",CARTA_DE_SERVICOS
"## Campus Jardim
Endereço:Rodovia BR 251 Km 4 Bloco E-Antiga Esaf Brasília/DF

Funcionamento: segunda a sexta-feira das 8h às 17h45Telefone: (61) 3412-6273

E-mail:biblioteca.df.esaf@fazenda.gov.br

A partir da iniciativa da Casoteca de Gestão Pública, percebeu-se a possibilidade de auxiliar as organizações públicas a contar histórias de projetos inovadores e boas práticas, em diferentes formatos, como estudos de caso, narrativas ou relatoria.

Um exemplo foram os estudos de caso SEGES - renovando a gestão pública, que foram publicados em português e em espanhol. Os Estudos de Caso disponíveis em http://repositorio.enap.gov.br/handle/1/3470

<!-- Casoteca aeN SUBSTITUICAO DE CARGOS EM COMISSAO DO GRUPO DIRECAO E ASSESSORAMENTO SUPERIOR (DAS) POR FUNCOES COMISSIONADAS DO PODER EXECUTIVO (PCPEJ:histórico recente e licões aprendidas Elaborado por Cates Heariga adrigs  -->
![](https://web-api.textin.com/ocr_image/external/8f5cae286356b329.jpg)

<!-- Casoteca A TAXIOV TÁXIGOV:INOVANDO NO SERVICO DE MOBILIDADE DE SERVIDORES Elaberado por Letla C.Olaik  -->
![](https://web-api.textin.com/ocr_image/external/02bb22ad2b032836.jpg)

<!-- asoteca SUBSTITUICAO DE CARCOS EM COMISSAO DO GRUPO DIRECAO E ASSESSORAMENTO SUPERIOR (DAS) POR FUNCOES COMISSIONADAS DO PODER EXECUTIVO (FCPE):histórico recente e licoes aprendidas Elaberao por Cart erige Rdrigas  -->
![](https://web-api.textin.com/ocr_image/external/69936e7f655ec500.jpg)

Mediante demanda e alocação de recursos para esta finalidade por meio de Termos de Execução Descentralizada, relatos de caso específicos podem ser desenvolvidos para instituições parceiras.

Um ambiente de inovação pública implica a criação, participação e animação de redes baseadas na confiança e no livre intercâmbio de práticas de sucesso,lições aprendidas,conteúdos, referências e ideias. O Laboratório dinamarquês de inovação em governo, o MindLab, mentorou o GNova e compartilhou seus métodos, experiências e conhecimentos. O GNova, por sua vez,realiza sessões de mentoria com unidades de inovação em fase de estruturação ou implantação recente, utilizando uma abordagem colaborativa e criativa.

Desde sua criação, o laboratório apoiou ou contribuiu para a estruturação de unidades de inovação em órgãos como o Ministério da Educação, a Agência Nacional de Vigilância Sanitária e o Ministério Público Federal. O atendimento a outras unidades pode ser fornecido mediante demanda específica.",CARTA_DE_SERVICOS
"## Portas Abertas para a Inovação
São encontros mensais com duração de até três horas em que a equipe do GNova recebe pessoas interessadas em conhecer o trabalho e visão do Laboratório sobre desafios para inovação no setor público. Qualquer pessoa pode se inscrever gratuitamente para participar no site gnova.enap.gov.br",CARTA_DE_SERVICOS
"## Inovação na prática
A coleção Inovação na Prática registra as experimentações e os aprendizados da equipe do GNova-Laboratório de Inovação em Governono desenvolvimento de projetos com instituições do governo federal. Seuprincipal objetivo édisseminar as metodologias utilizadas e as lições aprendidas para inspirar organizações e laboratórios interessados em adaptá-las e testá-las em seus contextos, projetos e desafios de inovação.",CARTA_DE_SERVICOS
"## Serviço
Apoio, capacitação e realização de recrutamento e seleção para ocupação de cargos comissionados e equivalentes.",CARTA_DE_SERVICOS
"## Descrição
A Enap pode apoiar o seu órgão, capacitar ou mesmo realizar processos seletivos para ocupação de cargos comissionados e equivalentes.",CARTA_DE_SERVICOS
"## A Escola oferece:
·Apoio na definição da metodologia de seleção,auxiliando na descrição de perfil, competências ecessárias e etapas de seleção;

·Equipe para entrevistas,realização das dinâmicas;

·Capacitações para instrumentalização das equipes dos órgãos sobre metodologias de processos seletivos;

·Espaço para realização de entrevistas e dinâmicas;

·Contratação de especialistas em conteúdo e uso de téc-nicas inovadoras.",CARTA_DE_SERVICOS
"## Forma de Contratação
Termo de Execução Descentralizada",CARTA_DE_SERVICOS
"## Responsável
Coordenação de Recrutamento, Seleção, Formação e Certificação de Competências/Diretoria de Seleção e Aperfeicoamento",CARTA_DE_SERVICOS
"## Contato
Na página da enap.gov.br em Seleção Comissionados-formulário específico para recebimento de solicitações de informações.

Realização de concurso público para provimento de cargos efetivos.",CARTA_DE_SERVICOS
"## Descrição
No ano de 2019, a Enap está realizando estudo de viabilidade para realização de concursos públicos, considerando a incorporação à Escola da Esaf e a tradição desta na oferta desse serviço.",CARTA_DE_SERVICOS
"## Forma de Contratação
Termo de Execução Descentralizada

Remanejamento orçamentário",CARTA_DE_SERVICOS
"## Responsável
Coordenação de Recrutamento, Seleção,Formação e Certificação de Competências/Diretoria de Seleção e Aperfeicoamento",CARTA_DE_SERVICOS
"## Contato
Na página da enap.gov.br em Concursos - formulário específico para recebimento de solicitações de informações.

Realização de curso de formação inicial para carreiras.",CARTA_DE_SERVICOS
"## Descrição
A Enap realiza cursos de formação inicial para carreiras,vinculados à etapa de seleção ou para ambientação de servidores ao cargo.

A Escola oferece:

Apoio na definição da metodologia do curso de forma-ção, auxiliando na definição de conteúdo, técnicas de ensino,grade de atividades;

· Equipe para realização de dinâmicas;

· Capacitações para instrumentalização das equipes dos órgãos para ambientação inicial;

· Espaço para realização do curso de formação;

·Especialistas em conteúdo e uso de técnicas inovadoras.",CARTA_DE_SERVICOS
"## Formade Contratação
Termo de Execução Descentralizada

Remanejamento orçamentário",CARTA_DE_SERVICOS
"## Responsável
Coordenação de Recrutamento,Selecão, Formacão e Certificação de Competências/Diretoria de Seleção e Aperfeicoamento",CARTA_DE_SERVICOS
"## Contato
Na página da enap.gov.br em Formação Inicial - formulário específico para recebimento de solicitações de informações.",CARTA_DE_SERVICOS
"## Serviço
Criação de capacidades para efetivação da gestão por competências.",CARTA_DE_SERVICOS
"## Descrição
A Enap, dentro da sua missão institucional de desenvolvimento das competências dos Servidores Públicos, inicia em 2019 o desenvolvimento de atividades específicas para disseminação da cultura e da prática de gestão por competências. Conforme as necessidades da Administração e efetivo reconhecimento das competências do servidor, a Escola também incluirá, no médio prazo, a dinâmica de certificação por competências,subsidiando as atividades de recrutamento e seleção; educação e comunicação.",CARTA_DE_SERVICOS
"## A Escola oferece:
·Apoio na sensibilização das partes envolvidas sobre a importância da gestão por competências, por meio de even-tos específicos, convidando organizações e especialistas de reconhecida excelência;

·Apoio na disseminação sobre os projetos desenvolvidos pelos setores de gestão de recursos humanos no tema de gestão por competências;

·Apoio e/ou realização de processos seletivos com uso de técnicas de gestão por competências.",CARTA_DE_SERVICOS
"## Forma de Contratação
Termo de Execução Descentralizada

Remanejamento orçamentário",CARTA_DE_SERVICOS
"## Responsável
Coordenação de Recrutamento,Seleção, Formação e Certificação de Competências/Diretoria de Seleção e Aperfeicoamento",CARTA_DE_SERVICOS
"## Contato
Na página da enap.gov.br em Certificação por Competências - formulário específico para recebimento de solicitações de informações.

GOVERNO FEDERAL

MINISTÉRIO DA

<!-- BADI  -->
![](https://web-api.textin.com/ocr_image/external/bedf581f46e85b4d.jpg)

eNaP GESTÃO E DA INOVAÇÃO

EM SERVIÇOS PÚBLICOS

UNIÃO E RECONSTRUÇÃO",CARTA_DE_SERVICOS
"# Parceiros

## A Enap tem projetos de cooperação nacional e internacional

A Enap é um centro de difusão e fomento da temática de governo. Para isso, desenvolve projetos de cooperação nacional e internacional, que têm forte articulação com o mundo acadêmico e com a comunidade científica, atuando majoritariamente em rede e por parcerias.

A Enap recebe professores e convidados nacionais e internacionais para diferentes atividades: cursos customizados, _workshops_, seminários e desenvolvimento de pesquisas. Todos os eventos têm o mesmo objetivo: fomentar as discussões acerca dos temas de fronteira de conhecimento sobre políticas públicas e gestão pública visando melhores soluções para os desafios atuais.

Oferecemos também programas de bolsas, _fellowships_, intercâmbios profissionais ou _secondments_, especializações e mestrados para servidores que desejam se capacitar para oferecer um serviço público de maior qualidade ao país.",PARCEIROS
"# Parceiros

### **Instituições**

*   École National de Administration (ENA)
*   Harvard Kennedy School (HKS)
*   Massachussets Institute of Technology (MIT)
*   Indiana University (IU)
*   London School of Economics (LSE)
*   Universidade de Roma ""Tor Vergata""
*   Universidade de Twente
*   American University (AU)
*   Institute of Development Studies (IDS)
*   German Development Institute (DIE)
*   Universidade de Illinois em Urbana-Champaign (UIUC)
*   The Hague University of Applied Sciences (THUAS)
*   Delft University of Technology (TU Delft)
*   Kayma Lab
*   The International Institute of Social Studies (ISS)
*   Le Wagon
*   Hertie School of Governance
*   International Public Policy Association (IPPA)",PARCEIROS
"# Parceiros

### **Organismos internacionais**

*   Organização para Cooperação e Desenvolvimento Econômico (OCDE)
*   Banco Interamericano de Desenvolvimento (BID)
*   Centro Latinoamericano de Administracion para el Desarrollo (CLAD)
*   International Public Policy Association (IPPA)
*   Instituto Internacional de Ciência Administrativas (IIAS)
*   Associação Internacional de Escolas e Institutos de Administração (IASIA)
*   Banco de Desenvolvimento da América Latina (CAF)
*   Faculdade Latino-Americana de Ciências Sociais (FLACSO)
*   Programa da Nações Unidas para o Desenvolvimento (PNUD)
*   Fundo de População das Nações Unidas (UNFPA)
*   Organização dos Estados Ibero-americanos (OEI)
*   United Nations System Staff College (UNSSC)
*   Organização Internacional para as Migrações (OIM)
*   GIZ
*   Banco Mundial
*   Apolitical
*   J-PAL
*   KAYMA",PARCEIROS
"# Parceiros

### **Embaixadas**

*   Embaixada da Dinamarca
*   Embaixada da França
*   Embaixada da Alemanha
*   Embaixada do Reino Unido
*   Embaixada da Suécia
*   Embaixada da Finlândia
*   Embaixada da Colômbia
*   Embaixada da Espanha",PARCEIROS
"# Parceiros

[Seja um parceiro Enap](mailto:direx@enap.gov.br), envie um email com o assunto ""Eu quero ser parceiro da Enap""

### Acesso para usuários externos ao SEI

Toda a tramitação de documentos, como a assinatura de contratos, convênios e acordos, é feita pelo Sistema Eletrônico de Informações - SEI.  
  

[Acesso SEI para parceiros](https://sei.enap.gov.br/sei/controlador_externo.php?acao=usuario_externo_logar&acao_origem=usuario_externo_gerar_senha&id_orgao_acesso_externo=0)",PARCEIROS
"# Damos as boas-vindas ao [Fala.BR](https://falabr.cgu.gov.br/web/home)

Aqui você pode **fazer um pedido de acesso à informação, fazer denúncias, elogios, reclamações, solicitações ou enviar sugestões.**  

## Acesso à Informação - LAI

Faça um pedido de acesso à informação de acordo com a Lei de Acesso à Informação (LAI).

## Ouvidoria

Ajude a aprimorar os serviços públicos por meio de reclamações, elogios ou sugestões, ou ainda, registre uma denúncia.

## Ouvidoria Interna

Canal destinado a servidores e trabalhadores das instituições federais para registro de manifestações.

## Tipos de Manifestações

### Reclamação
Manifeste sua insatisfação com o serviço público.

### Solicitação
Solicite a adoção de providências por parte de uma Ouvidoria.

### Denúncia
Comunique uma irregularidade, um ato ilícito ou uma violação de direitos na administração pública.

### Elogio
Expresse se você está satisfeito com um atendimento público.

### Sugestão
Envie uma ideia ou proposta de melhoria para os serviços públicos.

### Simplifique
Sugira uma ideia para desburocratizar o serviço público.
",FALA_BR
"# Nossas instalações

## Conheça as instalações da Escola e saiba como reservar espaços

Sediado na Asa Sul, em Brasília (DF), o campus da Enap tem capacidade de atender até 1,4 mil pessoas simultaneamente e possui: 

*   1 auditório
*   4 anfiteatros
*   4 laboratórios de informática para suporte às atividades acadêmicas
*   19 salas de aula climatizadas e com infraestrutura para a utilização de multimídia
*   2 salas de alta performance (SAP): Espaço Inovatio e Espaço Nexus
*   Laboratório de inovação - GNova
*   Biblioteca e livraria
*   Restaurante e lanchonete 
*   Sala de convivência
*   Área de lazer
*   Estacionamento próprio 

### **Solicite sua reserva**

Os espaços da escola podem ser utilizados por órgãos parceiros. Para realizar sua reserva, acesse o site [https://reserva.enap.gov.br/.](https://reserva.enap.gov.br/.)",NOSSAS_INSTALACOES
"# Comissão própria de avaliação

## A CPA contribui para o planejamento e para a evolução da Enap, avaliando as práticas institucionais e os resultados obtidos e propondo ações de melhoria contínua.

A CPA/Enap foi instituída com a atribuição de ser a responsável pela condução e articulação dos processos de avaliação internos da instituição, pela sistematização e prestação das informações solicitadas pelo Ministério da Educação - MEC, no âmbito do  Sistema Nacional de Avaliação da Educação Superior - SINAES e pelo aperfeiçoamento permanentemente do processo de avaliação institucional da ENAP, na busca da garantia da qualidade de suas ações educacionais.

### A CPA/ENAP tem por objetivos:

I - coordenar os processos internos de avaliação da ENAP, considerando-se as diferentes dimensões institucionais expressas no [Plano de Desenvolvimento Institucional - PDI](https://sites.google.com/view/pdi2020-2024/plano-de-desenvolvimento-intitucional-da-enap), por meio de análise da coerência entre o estabelecido no PDI e as políticas institucionais efetivamente realizadas;

II - sistematizar e prestar as informações solicitadas pelo Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - INEP;

III - estimular o debate e o planejamento de melhorias nas atividades meio e fim da ENAP, objetivando a busca da excelência na qualidade do ensino, da pesquisa e da difusão do conhecimento;

IV - aperfeiçoar permanentemente o processo de avaliação institucional da ENAP, na busca da garantia da qualidade de suas ações educacionais; e

V - sensibilizar permanentemente a comunidade institucional para os processos de avaliação

Para entrar em contato com CPA, envie um email para: [direx@enap.gov.br](mailto:direx@enap.gov.br)",COMISSAO_PROPRIA_AVALIACAO
"### **Integrantes da CPA/Enap:**

**Docentes (Carrossel)**

*   Titular: Ciro Campos Christo Fernandes
*   Suplente: Rosana Boullosa
*   Titular: Nara Kohlsdorf
*   Suplente: Antonio Ernesto Lassance de Albuquerque Júnior 

**Discentes**

*   Titular: Gustavo de Queiroz Chaves
*   Suplente: Vaneide Leite da Silva 

**Sociedade Civil**

*   Titular: Livia Menezes Pagotto
*   Suplente: Dayane Cristina dos Reis Ribeiro

**Representantes técnico-administrativos da Enap**

*   Titular: Renata Alves de Oliveira Carvalho
*   Suplente: Natália Teles da Mota Teixeira (representantes da Diretoria Executiva - Direx); 
*   Titular: Andréia Galletti Lóss
*   Suplente: Marcela Coimbra de Albuquerque (representantes da Diretoria de Desenvolvimento Profissional - DDPRO); 
*   Titular: Juliana Miranda Lêda
*   Suplente: Eliane Luz (representantes da Diretoria de Educação Executiva - DEX); 
*   Titular: Flavia Caetano
*   Suplente: Tanieli de Moraes Guimaraes Silva(representantes da Diretoria de Altos Estudos - DAE).   ",COMISSAO_PROPRIA_AVALIACAO
"### Instrumentos de Avaliação e Resultados

**Painel de metas e indicadores**

*   [2019](https://repositorio.enap.gov.br/handle/1/5049)
*   [2020](https://repositorio.enap.gov.br/handle/1/6136)
*   2021

**Relatórios de Gestão**

*   [2019](https://repositorio.enap.gov.br/handle/1/5874)
*   [2020](https://repositorio.enap.gov.br/handle/1/6217)
*   2021

Legislação de referência

*   [Lei 10.861, de 14 de abril de 2004](http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.861.htm) -  Institui o Sistema Nacional de Avaliação da Educação Superior - SINAES;
*   [Portaria 240, de 6 de dezembro de 2012](https://repositorio.enap.gov.br/bitstream/1/6683/1/Portaria_240_06dez2012_CPA__compilada.pdf) (compilada) - Institui a Comissão Própria de Avaliação da Fundação Escola Nacional de Administração Pública - CPA/ENAP;
*   [Portaria nº 370, de 16 de dezembro de 2021](https://in.gov.br/en/web/dou/-/portaria-n-370-de-16-de-dezembro-de-2021-367905179) - Designa os membros da CPA / Enap;
*   [Resolução nº 7, de 13 de abril de 2021](https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=20/04/2021&jornal=515&pagina=69&totalArquivos=175) -  Aprova o Regimento Interno da Comissão Própria de Avaliação - CPA - da Fundação Escola Nacional de Administração Pública - Enap 
*   [Plano de Desenvolvimento Institucional - PDI](https://sites.google.com/view/pdi2020-2024/plano-de-desenvolvimento-intitucional-da-enap)",COMISSAO_PROPRIA_AVALIACAO
"### Reuniões

**2020**

[1ª reunião ordinária:](https://drive.google.com/file/d/1re2EeK5GID1d8bEvCtPocAV-9qUN2Zdq/view?usp=sharing) Reunião inaugural da CPA instituída pela Portaria nº 324, de 18 de agosto de 2020

[2ª reunião ordinária](https://drive.google.com/file/d/1IOXl_zdX1skCi5uxT3lTQNE-GLz0dWSP/view?usp=sharing)

**2021**

[1ª reunião ordinária](https://drive.google.com/file/d/10XELW2KRjqqkkZ1gbrIwS0LvbFe2mUt5/view?usp=sharing)

[2ª reunião ordinária](https://drive.google.com/file/d/1ZrbyZSrBit5t-jSkKwRecJcEhhT3Jysh/view?usp=sharing)

[1ª reunião extraordinária](https://drive.google.com/file/d/1IXLZbde6cGLjCcFwJZnUisCq7G_MLlXl/view?usp=sharing)

**2022**

1ª reunião ordinária",COMISSAO_PROPRIA_AVALIACAO
"# Alexandre de Ávila Gomide

**Cargo:** Diretoria de Altos Estudos

**Diretor de Altos Estudos**

Enap Asa Sul  
Bloco Central - 2º Andar  
Telefone: (61) 2020-3065  
E-mail: [alexandre.gomide@enap.gov.br](mailto:alexandre.gomide@enap.gov.br)

Doutor em administração pública e governo pela FGV-SP, com período sanduíche na Universidade da Califórnia Berkeley, concluiu pós-doutorado como Professor Visitante na School of Global Policy and Strategy da Universidade da Califórnia San Diego. É da carreira de Planejamento e Pesquisa do Instituto de Pesquisa Econômica Aplicada (Ipea), local onde atuou como Diretor de Estudos e Políticas do Estado, Instituições e Democracia e Diretor de Cooperação e Desenvolvimento. Também foi Diretor de Regulação e Gestão no Ministério das Cidades e Diretor de Mobilidade Urbana na Secretaria Especial do PAC, entre outros cargos de direção no Governo Federal e em governos subnacionais.

**Links Importantes:**
- [Agenda de Autoridades](https://eagendas.cgu.gov.br/?_token=T0WFISpQlw8ecSajF77cszuU2sOXnMQlsck20MEr&filtro_orgaos_ativos=on&filtro_orgao=1129&filtro_cargo=DIRETOR%28A%29+DA+DIRETORIA+DE+ALTOS+ESTUDOS&filtro_apos_ativos=on&filtro_servidor=22791#divcalendar)
- [Perfil do Cargo](https://drive.google.com/file/d/1-dEHWL0EAw_8lxH9sbPJBcr7l7wtDIyQ/view?usp=share_link)
- [Currículo](https://drive.google.com/file/d/1IWEmV3Kg5DOncp184WHCKeY8Kihiz8Tv/view?usp=share_link)
",PESSOAS
"# Anderson da Silva Costa

**Cargo:** Diretoria de Desenvolvimento Profissional

**Coordenador-Geral de Cooperação Federativa**

Enap Asa Sul  
Bloco Central - 2º Andar  
Telefone: (61) 2020-3302  
E-mail: [anderson.costa@enap.gov.br](mailto:anderson.costa@enap.gov.br)

Analista em Tecnologia da Informação do Ministério da Gestão e Inovação em Serviços Públicos (MGI). Possui graduação em Sistemas de Informação, MBA em Gestão de Projetos de Software. Está cedido para a Fundação Escola Nacional de Administração Pública (Enap) desde **15/04/2024.** Atualmente é Coordenador-Geral de Cooperação Federativa (CGCOF) na Enap e coordena ações de cooperação aos Estados e Municípios, conectando conhecimento e prática para transformar a gestão pública local. Foi Coordenador-Geral de Governança em Tecnologia da Informação da Secretaria de Governo Digital (SGD), quando usou e aprimorou as estratégias de atuação remota de sua equipe. Atuou como Diretor de Tecnologia da Informação no Instituto Federal de Brasília (IFB) por 9 (nove) anos, participando ativamente na formatação da área de TI de todos os 10 (dez) campi da instituição no Distrito Federal. Coordenou o Fórum de Gestores de Tecnologia da Informação (FORTI) do Conselho Nacional das Instituições Federais de Ensino (CONIF) por 2 anos, alinhando as ações Nacionais relativas à TI dos Institutos Federais de Educação. É docente da Escola Nacional de Administração Pública - ENAP na temática de Gestão de Projetos atuando nessa condição desde 2015 e contribuindo na formação de centenas de servidores públicos nessa temática.
",PESSOAS
"# Betânia Lemos

**Cargo:** Presidência

**Presidenta**

Enap Asa Sul  
Bloco Central - 2º Andar  
Telefone: (61) 2020-3021/3103  
E-mail: [agenda.presi@enap.gov.br](mailto:agenda.presi@enap.gov.br)

Betânia Lemos é servidora pública federal integrante da carreira de Auditor Federal de Finanças e Controle com doutorado e mestrado em Economia pela Universidade Federal de Minas Gerais (UFMG). Atuou por mais de 15 anos na avaliação econômica de projetos sociais e no desenho, na implementação, no monitoramento e na avaliação de políticas públicas.

É especialista em Inovação e Tecnologias na Educação pela Escola Nacional de Administração Pública (Enap). Tem experiência em gestão de equipes voltada para resultados, inovação institucional, implementação de mudanças e gestão educacional corporativa com foco em ensino a distância. Foi diretora de educação a distância na antiga Escola de Administração Fazendária (Esaf) e atuou na Diretoria de Desenvolvimento Profissional da Enap com o desenvolvimento de cursos, em 2019, quando ambas as escolas foram fundidas.

**Links Importantes:**
- [Agenda de Autoridades](https://eagendas.cgu.gov.br/?_token=T0WFISpQlw8ecSajF77cszuU2sOXnMQlsck20MEr&filtro_orgaos_ativos=on&filtro_orgao=1129&filtro_cargo=PRESIDENTE+DA+FUNDA%C3%87%C3%83O+ESCOLA+NACIONAL+DE+ADMINISTRA%C3%87%C3%83O+P%C3%9ABLICA+%28ENAP%29&filtro_apos_ativos=on&filtro_servidor=18020#divcalendar)
- [Perfil do Cargo](https://drive.google.com/file/d/1_Zs0SaE42-27YtNOb9r6lHbFYP8GFAJL/view?usp=sharing)
- [Currículo](https://drive.google.com/file/d/1KqdgBD8UOfBMfi4fJPw-4C2ypHsR1VMr/view?usp=share_link)
",PESSOAS
"# Bráulio Figueiredo Alves da Silva

**Cargo:** Diretoria de Desenvolvimento Profissional

**Diretor de Desenvolvimento Profissional**

Enap Asa Sul  
Bloco Central - 2º Andar  
Telefone: (61) 2020-3086  
E-mail: [braulio.figueiredo@enap.gov.br](mailto:braulio.figueiredo@enap.gov.br)

Doutor em sociologia e professor associado do Departamento de Sociologia da Universidade Federal de Minas Gerais (UFMG), é pesquisador sênior do Centro de Estudos de Criminalidade e Segurança Pública (Crisp) da universidade, visiting scholar no Crímina/UMH em 2022. Seus interesses se centram na teoria criminológica aplicada, políticas públicas de prevenção, análise criminal, cibercriminalidade, avaliação de projetos e programas sociais. Atualmente é Diretor de Desenvolvimento Profissional da Escola Nacional de Administração Pública (Enap).

**Links Importantes:**
- [Agenda de Autoridades](https://eagendas.cgu.gov.br/?_token=T0WFISpQlw8ecSajF77cszuU2sOXnMQlsck20MEr&filtro_orgaos_ativos=on&filtro_orgao=1129&filtro_cargo=DIRETOR%28A%29+DE+DESENVOLVIMENTO+PROFISSIONAL&filtro_apos_ativos=on&filtro_servidor=22804#divcalendar)
- [Perfil do Cargo](https://drive.google.com/file/d/11FW3y999t5a-q6uWmYh6q24vYfQvzWWu/view)
- [Currículo](#)
",PESSOAS
"# Bruna Danielly da Paz Tenório

**Cargo:** Diretoria de Desenvolvimento Profissional

**Contato:**
- **Localização:** Enap Asa Sul, Bloco Central - 2º Andar
- **Telefone:** (61) 2020-3395
- **E-mail:** [fabiany.glaura@enap.gov.br](mailto:fabiany.glaura@enap.gov.br)

**Sobre:**  
Mestre em história pela Universidade de Brasília, especialista em educação transformadora, pedagogia, fundamentos e práticas pela Pontifícia Universidade Católica do Rio Grande do Sul. Também é especialista em educação a distância, direito administrativo e gestão pública. Tem atuação na prospecção de experiências de aprendizagem presenciais, remotas, a distância e híbridas.
",PESSOAS
"# Camila Medeiros

**Cargo:** Diretoria de Inovação (GNova)

**Diretora de Inovação**

Enap Asa Sul  
Bloco Central - 2º Andar  
Telefone: (61) 2020-3397  
E-mail: [camila.medeiros@enap.gov.br](mailto:camila.medeiros@enap.gov.br)

Designer e servidora pública desde 2008. Formada em comunicação pela Universidade de Brasília (UnB), especializou-se em gestão pública pela UnB e em design e comunicação pela Coco International School, na Espanha. Servidora da Agência Nacional de Vigilância Sanitária (Anvisa), foi co-fundadora do Laboratório de Inovação LABiVISA. Hoje é Diretora de Inovação da GNova/Enap, onde foi responsável pelo desenvolvimento do [gov.br/desafios](https://gov.br/desafios) e da Estratégia de Inovação Aberta da escola. É docente na graduação de Administração Pública da Fundação Getúlio Vargas. É uma das fundadoras do movimento iGOVnights, um coletivo de servidores públicos para a promoção da inovação no governo.

**Links Importantes:**
- [Agenda de Autoridades](https://eagendas.cgu.gov.br/?_token=T0WFISpQlw8ecSajF77cszuU2sOXnMQlsck20MEr&filtro_orgaos_ativos=on&filtro_orgao=1129&filtro_cargo=DIRETOR%28A%29+DA+DIRETORIA+DE+INOVA%C3%87%C3%83O&filtro_apos_ativos=on&filtro_servidor=14130#divcalendar)
- [Perfil do Cargo](https://drive.google.com/file/d/1nNqv-H-dByjz5ZBohUbun3lZCDNjf1kJ/view)
- [Currículo](#)
",PESSOAS
